Time Pressure Temperature AccX AccY AccZ GyroX GyroY GyroZ
561632 97579.36 48.79 0.10 -0.81 0.53 -57.31 -25.19 35.01
561791 97581.84 48.79 -0.05 -0.79 0.19 8.68 -24.21 28.37
561950 97583.48 48.79 -0.09 -0.80 0.24 8.72 -21.12 4.42
562110 97579.94 48.79 -0.07 -1.31 0.41 2.11 -1.93 -31.77
562269 97581.64 48.79 0.12 -0.94 0.31 34.48 -10.22 -12.84
562428 97583.04 48.79 0.03 -0.76 0.27 8.99 6.95 -18.05
562587 97583.55 48.79 0.08 -0.99 0.45 -23.00 -21.96 14.67
562746 97580.79 48.79 -0.23 -1.15 0.46 -8.37 -7.98 1.93
562905 97580.45 48.79 -0.07 -0.74 0.16 2.99 -23.63 24.98
563063 97583.44 48.79 -0.12 -1.00 0.22 -7.20 -8.25 -8.79
563223 97584.24 48.79 -0.11 -0.96 0.55 6.66 64.00 -37.06
563382 97580.52 48.79 0.07 -0.76 0.16 64.00 18.34 -6.66
563543 97583.88 48.79 0.08 -0.76 0.40 -8.79 -11.62 11.86
563702 97581.67 48.79 -0.03 -1.23 0.65 -35.48 -3.04 5.44
563860 97581.84 48.79 -0.17 -1.15 0.49 -8.71 -11.32 6.37
564019 97583.70 48.79 -0.01 -0.62 0.16 46.71 16.64 25.71
564178 97585.84 48.79 -0.05 -1.10 0.41 -46.26 -14.62 -39.26
564338 97582.23 48.79 0.07 -1.02 0.66 -4.09 38.91 -23.78
564497 97583.90 48.79 0.08 -0.60 0.29 55.70 23.37 -5.76
564656 97584.00 48.80 0.12 -0.76 0.45 -50.24 6.30 24.68
564817 97580.92 48.79 0.04 -1.13 0.53 -45.91 53.25 42.90
564976 97584.13 48.79 -0.16 -0.78 0.13 -23.72 -34.63 17.67
565135 97584.64 48.79 -0.01 -0.78 0.13 -9.47 -64.00 27.54
565294 97582.98 48.79 -0.18 -1.19 0.29 17.78 57.08 -32.91
565453 97586.58 48.80 0.10 -0.94 0.13 31.44 29.19 -21.91
565612 97583.66 48.80 0.09 -0.74 0.32 -12.79 -58.48 21.43
565771 97581.44 48.80 -0.20 -1.09 0.46 -5.88 -11.66 13.79
565930 97583.27 48.79 -0.05 -0.96 0.18 -38.97 -23.90 -55.72
566090 97583.15 48.80 0.06 -0.74 0.13 -27.08 -64.00 50.93
566252 97584.69 48.80 -0.12 -0.88 0.24 -26.94 -0.88 1.64
566411 97584.57 48.80 -0.16 -0.92 0.34 32.05 64.00 -46.01
566571 97581.95 48.80 0.08 -0.85 0.17 64.00 2.61 -19.26
566730 97584.75 48.80 -0.02 -0.74 0.28 13.29 14.07 3.62
566889 97584.41 48.80 -0.12 -1.50 0.58 -42.55 11.97 17.06
567048 97584.17 48.80 -0.10 -1.03 0.23 19.92 -6.04 18.58
567207 97585.32 48.79 0.00 -0.64 0.19 12.01 -0.00 22.20
567366 97582.69 48.80 -0.17 -1.19 0.48 -28.35 11.49 -43.57
567524 97580.75 48.80 0.17 -1.02 0.48 56.96 2.41 5.29
567686 97587.73 48.80 -0.03 -0.58 0.22 64.00 13.43 -4.80
567845 97586.00 48.80 0.15 -0.90 0.54 -19.38 18.77 4.74
568004 97585.48 48.80 0.07 -0.87 0.66 -21.00 -11.32 -7.26
568163 97585.43 48.80 0.05 -0.66 0.23 35.58 6.02 26.58
568323 97584.57 48.80 -0.11 -0.79 0.22 -24.31 20.88 -13.65
568483 97583.55 48.80 -0.23 -1.13 0.55 -30.41 60.76 -27.96
568643 97581.78 48.80 -0.07 -0.86 0.38 30.41 -26.10 7.74
568801 97583.31 48.80 0.04 -0.72 0.32 -7.46 -15.57 9.84
568961 97581.91 48.80 -0.17 -1.23 0.59 -8.09 15.80 -10.43
569122 97582.69 48.80 -0.09 -1.13 0.42 -18.75 -13.93 2.55
569281 97585.83 48.80 0.09 -0.67 0.16 -6.04 -27.95 13.32
569440 97585.31 48.80 -0.13 -1.18 0.33 -8.31 -4.63 -55.06
569599 97582.77 48.80 0.27 -0.80 0.53 -12.41 -8.76 34.64
569758 97582.77 48.80 -0.02 -0.68 0.30 64.00 -31.79 4.00
569917 97583.59 48.80 0.24 -0.76 0.47 0.41 12.26 24.01
570076 97583.97 48.80 -0.06 -0.92 0.57 -13.29 18.27 31.13
570235 97584.30 48.80 -0.16 -0.84 0.39 -9.65 -20.41 22.17
570394 97583.45 48.80 -0.05 -0.71 0.21 11.26 -19.92 3.84
570552 97582.42 48.80 -0.13 -1.38 0.43 5.83 45.91 -50.01
570711 97582.77 48.80 0.02 -0.90 0.45 11.07 42.41 -32.41
570870 97582.08 48.80 -0.01 -0.65 0.44 -20.14 14.09 -2.62
571029 97581.20 48.80 -0.09 -1.06 0.57 -31.54 1.26 4.12
571189 97583.28 48.80 -0.12 -1.20 0.50 -47.58 -39.08 6.81
571348 97585.85 48.80 -0.06 -0.60 0.21 2.36 -35.02 -2.51
571507 97585.83 48.80 -0.16 -1.15 0.29 -13.89 17.86 -54.64
571666 97582.17 48.80 -0.02 -0.96 0.41 14.67 25.51 5.06
571827 97584.11 48.80 0.10 -0.67 0.21 58.03 -45.81 20.43
571986 97583.63 48.80 0.01 -0.79 0.36 -24.90 -15.62 17.65
572146 97583.97 48.80 -0.10 -1.19 0.36 6.25 30.17 20.45
572305 97584.45 48.80 0.04 -0.80 0.11 -30.94 -9.21 28.71
572464 97587.39 48.80 -0.04 -0.72 0.22 13.06 13.67 -42.20
572623 97583.80 48.80 -0.14 -1.41 0.50 -17.65 49.69 -49.33
572781 97584.99 48.80 -0.03 -0.97 0.14 55.01 1.87 -9.57
572941 97583.45 48.80 -0.08 -0.74 0.20 1.57 2.93 3.86
573100 97584.36 48.81 0.05 -1.16 0.47 -19.65 -12.59 21.17
573261 97584.63 48.80 -0.13 -1.19 0.54 -25.10 -6.20 9.96
573420 97582.53 48.81 -0.07 -0.56 0.31 24.11 -12.79 4.07
573579 97586.08 48.81 -0.16 -1.19 0.49 4.79 44.51 -64.00
573739 97583.28 48.80 0.23 -0.95 0.39 -15.86 -29.65 54.02
573898 97585.39 48.81 0.10 -0.62 0.28 30.36 8.24 -7.45
574057 97585.67 48.80 0.23 -0.78 0.33 -13.28 -26.84 11.40
574216 97583.84 48.81 -0.25 -1.27 0.55 -44.91 13.32 23.28
574375 97583.97 48.80 -0.04 -0.81 0.31 33.92 -7.74 30.00
574534 97582.08 48.80 0.04 -0.69 0.29 24.49 -35.28 -40.27
574702 97582.94 48.80 -0.04 -1.16 0.40 18.51 61.13 -60.64
574862 97584.53 48.81 0.11 -0.82 0.31 0.77 -3.92 4.95
575021 97586.02 48.80 0.10 -0.61 0.36 -6.21 -8.09 15.13
575180 97580.42 48.81 -0.30 -1.34 0.60 -18.92 17.08 3.58
575339 97583.34 48.81 -0.08 -1.22 0.34 -21.05 -18.40 15.10
575498 97582.05 48.80 -0.01 -0.56 0.25 8.50 -18.00 13.03
575658 97582.59 48.80 -0.20 -1.22 0.24 18.92 8.33 -64.00
575816 97585.05 48.81 0.14 -1.07 0.46 -1.04 1.62 12.00
575976 97583.63 48.80 0.14 -0.61 0.32 53.09 -11.77 0.25
576137 97582.25 48.80 -0.02 -0.73 0.45 -29.16 -5.73 17.47
576296 97582.86 48.80 0.06 -1.07 0.36 -37.73 -13.21 34.35
576454 97584.70 48.81 0.02 -0.79 0.23 -18.68 -3.71 17.13
576614 97581.56 48.80 -0.05 -0.60 0.17 -6.21 -13.32 -3.63
576773 97580.86 48.80 -0.30 -1.35 0.33 -15.29 35.82 -37.24
576933 97582.74 48.80 -0.10 -1.11 0.12 64.00 -15.16 -32.24
577092 97581.39 48.80 0.11 -0.67 0.21 42.47 -17.38 -16.44
577251 97582.57 48.80 0.08 -1.12 0.47 -53.03 -10.24 21.19
577412 97583.55 48.80 -0.01 -1.11 0.36 -15.70 -24.32 19.69
577571 97584.28 48.80 0.01 -0.64 0.20 28.78 -16.37 28.67
577730 97585.67 48.80 -0.20 -0.93 0.24 14.67 40.36 -29.36
577890 97585.05 48.80 -0.19 -1.21 0.47 -8.93 52.29 -26.19
578049 97582.91 48.80 0.00 -0.80 0.38 29.55 -47.74 18.11
578208 97582.94 48.80 0.03 -0.69 0.32 -4.54 -14.81 3.59
578367 97583.63 48.80 -0.14 -1.38 0.54 -15.29 -4.05 -41.13
578526 97583.94 48.80 -0.18 -1.10 0.43 25.42 17.40 12.53
578685 97582.86 48.80 0.03 -0.69 0.19 -1.34 -43.89 23.81
578846 97583.97 48.80 0.14 -1.05 0.50 -8.96 -31.43 -0.39
579005 97583.94 48.80 0.10 -1.08 0.49 54.34 20.29 -41.79
579164 97582.86 48.80 0.06 -0.56 0.44 42.74 13.26 -28.43
579324 97584.28 48.80 0.33 -0.66 0.62 10.36 3.83 35.25
579483 97581.54 48.80 0.09 -1.11 0.68 -56.61 7.52 34.33
579642 97583.09 48.80 0.01 -0.63 0.32 -19.17 23.80 11.03
579801 97582.57 48.80 -0.15 -0.91 0.34 -42.74 4.96 -13.55
579960 97582.86 48.80 -0.07 -1.08 0.51 -16.19 51.68 -4.52
580119 97584.23 48.80 0.01 -0.84 0.29 39.77 11.89 -8.79
580280 97587.38 48.80 0.12 -0.74 0.38 -10.35 13.96 13.91
580439 97582.08 48.80 -0.06 -1.25 0.58 -7.28 32.50 1.16
580598 97583.45 48.80 -0.15 -1.07 0.19 16.73 17.97 32.60
580758 97580.36 48.80 -0.00 -0.72 0.25 -23.22 -30.42 16.61
580917 97578.14 48.80 -0.23 -1.17 0.36 -16.55 17.27 -39.72
581076 97583.09 48.80 0.09 -0.84 0.28 35.32 9.19 2.11
581234 97583.59 48.80 0.05 -0.71 0.31 52.66 8.01 2.15
581394 97582.91 48.80 0.14 -0.82 0.48 10.13 4.97 16.80
581553 97583.45 48.80 -0.09 -0.88 0.62 -51.74 -8.87 15.05
581714 97582.77 48.80 -0.12 -0.67 0.31 24.03 28.36 33.85
581873 97580.86 48.80 -0.21 -0.74 0.15 14.61 -44.10 -26.57
582032 97581.38 48.80 0.05 -1.30 0.32 -30.51 45.48 -54.97
582192 97581.03 48.80 0.08 -0.89 0.26 22.25 24.06 -9.35
582352 97582.91 48.80 -0.02 -0.64 0.36 -2.44 14.93 5.76
582511 97582.00 48.80 -0.23 -1.15 0.30 10.87 23.97 -32.26
582671 97580.80 48.80 -0.22 -1.30 0.15 -34.38 -25.01 37.17
582831 97583.20 48.80 -0.12 -0.56 0.09 12.65 -39.88 16.08
582991 97582.91 48.80 -0.43 -1.14 0.12 -3.90 18.93 -17.23
583152 97583.59 48.80 -0.01 -0.97 0.30 51.40 25.90 3.53
583311 97581.31 48.80 0.02 -0.65 0.31 60.57 10.38 -16.05
583470 97583.55 48.80 0.02 -0.73 0.45 5.90 44.13 -28.97
583629 97582.29 48.80 -0.13 -0.89 0.59 11.30 38.30 -9.60
583788 97582.91 48.80 -0.05 -0.67 0.28 -21.31 -37.65 40.15
583948 97583.20 48.80 -0.21 -0.73 0.24 -40.75 -5.89 14.37
584107 97584.00 48.80 -0.39 -1.24 0.28 4.68 64.00 -27.45
584266 97582.29 48.80 -0.17 -0.92 0.24 64.00 11.68 -6.05
584425 97581.55 48.79 -0.02 -0.62 0.38 32.06 -3.52 -23.58
584587 97581.61 48.80 -0.02 -1.28 0.74 -14.79 -32.10 -13.98
584746 97582.12 48.80 -0.26 -1.09 0.48 -32.39 -7.73 35.72
584904 97582.92 48.79 -0.12 -0.71 0.17 1.67 -1.30 29.01
585063 97585.03 48.80 -0.28 -1.16 0.33 -8.63 41.56 -21.40
585222 97583.49 48.80 0.08 -1.00 0.53 24.46 21.15 9.92
585381 97583.44 48.79 0.04 -0.59 0.38 44.07 12.90 -20.48
585540 97585.55 48.80 -0.00 -0.81 0.54 -14.89 21.75 -8.96
585700 97582.12 48.80 -0.02 -1.06 0.67 -50.33 -45.93 10.51
585862 97581.72 48.79 -0.08 -0.60 0.15 34.97 3.16 35.34
586021 97582.92 48.79 -0.15 -1.08 -0.01 -51.67 -62.61 0.56
586180 97583.27 48.79 -0.51 -0.97 0.46 -33.97 64.00 -25.20
586340 97583.95 48.79 -0.01 -0.83 0.44 31.79 9.03 -15.54
586498 97582.18 48.79 0.14 -0.68 0.36 19.56 -4.44 11.89
586658 97582.88 48.79 -0.12 -1.23 0.62 -39.30 21.97 7.98
586816 97583.38 48.79 -0.33 -1.17 0.34 -33.99 -7.39 15.47
586976 97581.82 48.79 -0.03 -0.61 0.15 3.57 -56.67 34.29
587135 97583.22 48.79 -0.30 -1.23 0.21 -18.55 7.90 -19.81
587296 97582.23 48.79 0.08 -0.89 0.43 55.64 37.24 2.09
587455 97582.50 48.79 -0.09 -0.56 0.38 31.63 -8.84 -25.01
587614 97584.06 48.79 -0.02 -0.91 0.47 -3.54 -3.15 -7.47
587774 97581.48 48.79 -0.11 -1.09 0.31 -28.73 -26.90 11.80
587933 97583.22 48.79 -0.01 -0.58 0.08 -17.23 -15.81 42.78
588092 97582.50 48.79 -0.24 -1.01 0.07 -38.83 -2.48 -3.86
588251 97581.48 48.79 -0.33 -1.17 0.33 2.90 64.00 -37.22
588409 97586.22 48.79 0.14 -0.78 0.17 37.69 -3.52 6.06
588568 97585.07 48.79 -0.00 -0.84 0.39 8.54 1.43 -8.75
588729 97581.33 48.79 -0.19 -1.38 0.58 -34.31 -3.71 5.97
588888 97582.16 48.79 -0.31 -1.00 0.17 -2.48 0.76 30.37
589048 97582.63 48.79 -0.16 -0.68 0.08 -3.87 -13.55 11.74
589207 97579.53 48.79 -0.35 -1.23 0.26 -9.13 21.03 -40.87
589365 97581.64 48.79 0.17 -1.02 0.46 0.76 -16.86 27.32
589525 97582.05 48.78 -0.01 -0.64 0.30 64.00 -17.46 -10.21
589685 97580.05 48.79 -0.03 -0.96 0.34 -5.73 -1.89 -13.38
589843 97582.16 48.79 -0.13 -1.00 0.27 -31.79 -11.71 4.12
590003 97581.94 48.79 -0.04 -0.61 0.10 -6.54 -19.00 37.17
590163 97581.77 48.79 -0.29 -0.95 0.20 -7.10 3.56 -13.71
590323 97583.53 48.79 -0.31 -1.06 0.34 15.99 64.00 -13.90
590482 97583.59 48.78 -0.02 -0.82 0.14 43.22 -19.59 13.70
590641 97585.25 48.79 0.00 -0.82 0.30 2.90 -17.95 -2.06
590800 97582.91 48.78 0.03 -1.44 0.53 -17.32 -26.21 18.68
590959 97584.34 48.78 -0.30 -1.02 0.50 -15.02 19.13 -3.88
591118 97584.97 48.78 -0.05 -0.62 0.13 45.85 35.30 10.14
591277 97586.28 48.78 -0.22 -1.23 0.21 -36.25 -64.00 -25.17
591439 97583.25 48.78 -0.01 -0.62 0.51 -4.64 22.79 31.39
591598 97584.23 48.78 0.04 -0.60 0.35 21.65 38.97 8.86
591757 97582.86 48.78 0.05 -0.90 0.43 18.19 5.61 -12.22
591916 97583.42 48.78 -0.18 -1.30 0.40 -55.92 43.94 -4.28
592075 97584.80 48.78 -0.27 -0.88 0.27 -30.70 33.70 35.70
592235 97583.88 48.78 -0.25 -0.59 0.06 29.19 19.32 6.40
592394 97581.20 48.78 -0.35 -1.07 0.16 6.90 44.28 -32.84
592553 97585.09 48.78 0.37 -0.89 0.22 48.90 4.39 34.72
592712 97585.14 48.78 -0.10 -0.74 0.35 11.78 -42.93 -2.07
592872 97584.37 48.78 -0.09 -1.04 0.39 3.95 -17.79 6.19
593031 97582.39 48.78 -0.06 -1.12 0.31 9.84 -45.41 -1.13
593191 97584.03 48.78 -0.10 -0.66 0.10 21.79 17.33 20.13
593350 97584.72 48.78 -0.12 -0.87 0.08 -20.46 -8.94 -36.47
593509 97582.17 48.78 -0.22 -1.27 0.58 -43.11 64.00 -22.58
593667 97585.17 48.78 -0.06 -0.71 0.31 6.91 8.70 6.79
593826 97586.09 48.78 -0.14 -0.85 0.30 -13.32 9.55 29.10
593985 97583.98 48.78 -0.23 -1.50 0.51 -29.39 10.45 -2.24
594143 97584.03 48.78 -0.11 -1.11 0.24 -7.85 -21.45 3.35
594303 97583.92 48.78 -0.25 -0.65 0.15 4.33 9.04 5.86
594462 97582.21 48.78 -0.31 -1.21 0.24 -7.11 36.86 -48.34
594622 97586.55 48.78 0.05 -1.05 0.33 23.55 4.42 23.39
594781 97583.92 48.78 0.02 -0.63 0.21 41.13 -10.09 0.03
594940 97584.27 48.78 -0.02 -0.85 0.29 -7.94 10.08 5.55
595099 97584.78 48.78 -0.01 -1.00 0.37 -22.13 -17.21 19.17
595257 97588.27 48.78 -0.13 -0.73 0.05 4.80 -7.36 33.76
595417 97585.24 48.77 -0.13 -0.85 0.15 -7.58 -20.96 -8.33
595576 97583.02 48.77 -0.32 -1.18 0.36 -6.38 64.00 -42.60
595737 97585.92 48.77 -0.04 -0.86 0.08 51.17 -2.89 -4.50
595895 97582.84 48.77 0.01 -0.77 0.22 6.62 -4.81 1.00
596054 97585.07 48.77 -0.24 -1.36 0.53 0.06 20.80 -3.40
596212 97582.99 48.77 -0.31 -1.07 0.33 -4.94 3.60 13.12
596372 97586.44 48.77 0.02 -0.63 0.16 -12.64 -40.08 23.40
596531 97586.42 48.77 -0.33 -1.11 0.34 -11.64 22.74 -22.20
596690 97584.70 48.77 -0.15 -0.85 0.40 15.09 39.95 0.25
596849 97584.70 48.77 -0.09 -0.68 0.23 32.46 5.41 23.18
597008 97586.14 48.77 -0.03 -0.85 0.33 -14.01 21.06 -27.20
597169 97585.00 48.77 -0.20 -1.09 0.41 -16.20 25.32 0.46
597328 97583.80 48.77 -0.10 -0.77 0.19 24.44 -37.47 41.70
597487 97586.31 48.77 -0.05 -0.79 0.11 -12.41 -34.01 -0.15
597646 97583.11 48.77 -0.32 -1.36 0.34 -14.30 41.83 -39.43
597805 97587.56 48.77 -0.02 -0.91 0.28 55.00 -7.56 -18.14
597963 97587.12 48.76 -0.05 -0.67 0.27 26.77 0.92 -8.47
598122 97583.23 48.77 -0.10 -1.18 0.50 -24.88 11.42 1.61
598282 97582.66 48.76 -0.07 -1.24 0.43 -64.00 -29.30 9.14
598443 97586.31 48.77 -0.03 -0.60 0.12 4.48 -28.78 10.11
598602 97581.62 48.76 -0.30 -1.18 0.13 -28.22 4.29 -44.98
598761 97585.75 48.76 -0.04 -0.76 0.36 17.19 28.83 -5.21
598920 97584.37 48.76 0.05 -0.72 0.21 63.15 -17.90 9.41
599079 97584.37 48.76 -0.00 -0.79 0.38 -7.98 -11.26 12.27
599237 97583.34 48.76 -0.29 -1.30 0.47 -0.92 22.53 1.12
599396 97582.75 48.76 -0.19 -1.05 0.28 2.88 -15.91 31.31
599556 97585.20 48.76 -0.07 -0.66 0.14 -6.32 -11.55 9.49
599715 97583.34 48.76 -0.34 -1.18 0.27 -20.96 51.82 -33.96
599876 97584.52 48.76 0.25 -0.96 0.32 42.17 -11.58 15.35
600035 97585.37 48.76 -0.00 -0.67 0.24 29.15 -15.83 -3.48
600195 97585.03 48.76 -0.05 -1.03 0.39 -6.80 -1.70 -8.89
600354 97583.09 48.76 -0.10 -0.95 0.35 5.49 -20.22 5.51
600513 97582.80 48.76 -0.09 -0.62 0.16 -3.36 -41.02 37.41
600672 97583.84 48.76 -0.21 -1.01 0.17 -11.58 -15.88 -10.78
600831 97580.25 48.75 -0.32 -1.10 0.46 -7.99 64.00 -29.26
600990 97585.95 48.76 -0.06 -0.76 0.23 19.22 8.66 -0.87
601148 97585.78 48.76 -0.01 -0.81 0.37 -14.77 -0.21 11.71
601310 97585.44 48.76 -0.28 -1.44 0.54 -8.05 18.58 -25.48
601468 97585.91 48.75 -0.21 -1.03 0.36 -4.37 -3.01 8.53
601627 97585.10 48.76 -0.07 -0.64 0.17 2.97 -19.72 13.78
601787 97584.06 48.76 -0.35 -1.20 0.29 -12.64 24.13 -31.48
601945 97584.53 48.75 0.06 -0.90 0.40 7.41 13.65 8.77
602105 97585.19 48.75 0.06 -0.67 0.34 64.00 -1.82 -17.54
602263 97584.67 48.75 -0.04 -0.78 0.37 0.40 28.21 -7.36
602423 97585.19 48.75 -0.09 -1.03 0.56 -64.00 -3.71 31.07
602581 97584.16 48.75 -0.17 -0.70 0.30 11.42 1.60 24.04
602742 97584.85 48.75 -0.11 -0.79 0.22 -2.23 -19.77 11.48
602902 97585.02 48.75 -0.31 -1.27 0.33 -0.57 64.00 -44.00
603060 97586.17 48.75 0.02 -0.86 0.35 35.81 6.53 2.11
603220 97586.80 48.75 -0.11 -0.72 0.36 17.66 -14.42 -3.07
603379 97585.66 48.75 -0.09 -1.16 0.52 -10.80 7.72 -12.06
603538 97585.60 48.75 -0.17 -1.11 0.52 -12.61 -18.91 21.33
603697 97585.31 48.75 -0.03 -0.62 0.20 6.80 -50.31 29.89
603856 97586.00 48.75 -0.27 -1.17 0.32 -27.79 9.32 -26.95
604015 97584.05 48.75 -0.12 -0.70 0.48 14.45 64.00 -14.50
604176 97585.83 48.75 -0.13 -0.67 0.38 15.95 13.79 2.25
604335 97586.80 48.75 0.02 -0.73 0.40 -9.90 -6.12 15.86
604494 97583.20 48.75 -0.28 -1.44 0.65 -45.11 44.07 -9.69
604653 97585.72 48.74 -0.25 -0.94 0.37 -32.30 12.41 -2.04
604812 97585.37 48.74 -0.09 -0.58 0.12 31.30 -10.40 23.80
604972 97585.77 48.75 -0.25 -1.16 0.26 -6.59 2.20 -36.43
605131 97585.55 48.74 0.23 -1.10 0.51 35.50 -27.20 19.01
605289 97584.44 48.74 0.04 -0.57 0.34 52.41 4.42 -7.57
605449 97582.78 48.74 0.05 -0.87 0.44 -7.55 2.13 9.44
605608 97585.20 48.74 -0.21 -1.02 0.52 -64.00 9.04 22.91
605767 97583.70 48.74 -0.02 -0.75 0.07 -13.55 -14.48 -14.31
605925 97585.98 48.74 -0.13 -0.71 0.17 -26.21 9.59 0.45
606085 97585.52 48.74 -0.13 -1.29 0.27 10.90 56.82 -35.84
606244 97587.02 48.74 0.02 -1.02 0.15 64.00 -43.25 -41.71
606403 97586.16 48.74 -0.05 -0.60 0.41 37.32 37.56 -13.52
606561 97582.67 48.74 0.07 -1.04 0.46 6.68 -43.62 9.80
606721 97582.55 48.74 -0.34 -1.16 0.42 24.79 -48.85 -10.43
606882 97585.93 48.74 0.02 -0.55 0.19 41.56 -13.03 24.82
607041 97588.33 48.74 -0.13 -1.10 0.15 29.90 38.25 -54.65
607200 97585.53 48.73 -0.24 -1.03 0.54 -22.18 64.00 -33.64
607359 97585.76 48.74 0.02 -0.67 0.45 -0.58 -4.45 12.71
607518 97586.44 48.74 0.20 -0.70 0.31 38.26 -8.84 -1.41
607678 97586.95 48.74 -0.23 -1.41 0.58 -64.00 37.25 6.89
607836 97588.16 48.74 -0.29 -0.91 0.16 -10.21 4.19 30.57
607996 97585.36 48.73 -0.04 -0.65 0.09 33.68 7.04 3.11
608155 97584.55 48.74 -0.34 -1.26 0.31 -18.33 59.24 -39.08
608316 97584.67 48.73 0.46 -1.12 0.40 -22.02 -25.87 56.87
608475 97586.73 48.73 -0.09 -0.70 0.16 64.00 -8.09 -16.09
608633 97587.42 48.74 -0.07 -0.89 0.29 -31.81 1.13 -7.99
608793 97584.48 48.73 -0.17 -1.01 0.45 -46.05 -26.43 1.08
608952 97586.02 48.73 -0.08 -0.62 0.11 35.94 -24.53 24.10
609111 97587.00 48.73 -0.52 -0.85 0.09 39.79 64.00 22.20
609271 97584.77 48.73 -0.21 -1.25 0.38 -19.44 20.57 -64.00
609430 97585.97 48.73 0.01 -0.85 0.30 53.22 -4.31 -11.62
609589 97586.26 48.73 -0.12 -0.67 0.25 9.54 -16.02 2.95
609750 97588.14 48.73 -0.23 -1.32 0.55 -11.63 -23.88 7.91
609909 97585.00 48.72 -0.17 -1.12 0.40 -9.98 -18.59 7.05
610067 97587.23 48.72 -0.01 -0.55 0.19 3.41 -47.70 19.37
610227 97586.09 48.73 -0.28 -1.20 0.25 -36.10 24.77 -37.53
610386 97585.00 48.72 -0.11 -0.90 0.54 4.20 56.79 -4.19
610545 97588.38 48.73 0.00 -0.61 0.25 18.03 2.10 3.36
610704 97585.17 48.72 0.03 -0.70 0.47 -28.39 -2.56 35.45
610862 97585.06 48.73 -0.17 -1.19 0.39 7.61 49.48 22.07
611022 97585.84 48.72 -0.27 -0.74 0.62 12.34 15.88 13.38
611183 97587.16 48.72 -0.08 -0.71 0.22 13.88 -33.27 17.40
611342 97589.72 48.72 -0.16 -1.08 0.36 -8.65 2.77 -20.53
611501 97586.07 48.72 0.24 -1.02 0.53 -5.43 -10.82 -5.56
611659 97586.81 48.72 -0.02 -0.66 0.29 17.57 0.32 -3.34
611819 97586.07 48.72 -0.10 -1.07 0.33 -35.85 24.39 9.43
611978 97588.36 48.72 -0.09 -1.13 0.64 -56.67 -35.86 1.22
612136 97586.76 48.72 -0.09 -0.49 0.20 57.21 0.72 21.71
612296 97586.88 48.71 -0.33 -1.27 0.01 1.23 -0.52 -24.89
612457 97587.67 48.72 -0.36 -0.83 0.37 -20.34 64.00 10.58
612617 97588.08 48.71 -0.04 -0.62 0.46 -21.17 -0.17 20.85
612776 97584.30 48.71 0.03 -0.58 0.44 8.23 -18.55 2.53
612935 97586.52 48.71 -0.38 -1.45 0.39 1.29 52.26 -14.65
613094 97586.63 48.71 -0.22 -0.98 0.15 -19.86 -22.11 60.36
613254 97590.63 48.71 -0.00 -0.60 0.22 -13.65 -45.37 12.19
613414 97587.88 48.71 -0.29 -1.36 0.45 -2.60 21.90 -64.00
613573 97588.73 48.71 -0.30 -1.24 0.21 64.00 32.22 -38.23
613731 97589.59 48.71 0.00 -0.63 0.24 26.62 -6.21 3.77
613893 97587.70 48.71 -0.14 -1.22 0.45 -20.78 6.00 -14.27
614051 97588.69 48.71 -0.24 -1.26 0.35 -13.88 6.11 14.51
614211 97588.52 48.71 -0.04 -0.50 0.23 -7.50 -49.12 26.27
614370 97586.45 48.71 -0.32 -1.11 0.24 -26.14 -9.08 -14.52
614529 97588.56 48.71 -0.08 -0.98 0.34 38.03 40.62 5.87
614689 97589.03 48.71 -0.03 -0.65 0.26 20.81 -6.32 -0.86
614847 97592.17 48.71 -0.04 -0.77 0.38 -20.33 5.55 2.68
615007 97589.66 48.71 -0.33 -1.36 0.55 -37.41 64.00 11.99
615166 97590.23 48.71 -0.29 -1.01 0.19 29.95 -23.82 -16.95
615327 97587.19 48.70 -0.04 -0.57 0.18 42.28 -21.67 -35.06
615486 97587.20 48.70 -0.20 -1.08 0.32 53.52 64.00 -35.12
615646 97588.92 48.70 0.13 -0.90 0.50 38.59 16.48 -19.99
615806 97589.14 48.71 -0.06 -0.55 0.39 12.51 -10.19 -6.81
615965 97588.92 48.70 -0.16 -1.09 0.67 -20.47 -7.79 8.09
616124 97588.50 48.70 -0.10 -1.10 0.21 23.72 -49.09 24.46
616283 97590.27 48.70 0.01 -0.62 0.11 -23.52 -51.51 28.03
616442 97589.41 48.70 -0.20 -1.02 0.35 -64.00 -34.19 -28.99
616602 97588.90 48.70 -0.25 -0.91 0.48 -3.20 64.00 -18.04
616764 97588.67 48.70 -0.01 -0.68 0.34 24.36 -3.07 1.38
616922 97590.39 48.70 0.03 -0.74 0.40 -7.06 -9.37 6.79
617082 97587.02 48.70 -0.30 -1.32 0.44 -15.36 17.85 7.45
617241 97589.92 48.70 -0.19 -0.83 0.10 12.36 -5.91 34.38
617400 97590.50 48.70 -0.07 -0.72 0.13 -60.57 -64.00 23.68
617560 97590.73 48.70 -0.30 -1.27 0.18 -13.09 34.24 -22.82
617719 97591.47 48.70 0.05 -1.05 0.29 64.00 23.60 -38.35
617879 97590.90 48.70 -0.22 -0.67 0.22 40.40 7.94 -3.71
618040 97590.16 48.70 -0.13 -1.05 0.37 -28.48 -38.79 3.44
618199 97590.50 48.70 -0.28 -1.21 0.44 -44.28 2.25 21.51
